v,h,H,hW,x
0.23555,0.42463938230383974,0.42746938230383974,0.0,0.785
0.23555,0.4246477166666667,0.42747,0.0,0.79
0.23555,0.42465,0.427476060100167,0.0,0.795
0.2355456,0.4246544,0.4274844,0.0,0.8
0.23554,0.42466273789649417,0.42749273789649417,0.0,0.805
0.23554,0.4246710833333333,0.4275,0.0,0.81
0.23554,0.42467941666666664,0.4275,0.0,0.8150000000000001
0.23554,0.42468,0.4275077629382304,0.0,0.8200000000000001
0.23554,0.4246861,0.42751,0.0,0.8250000000000001
0.2355355592654424,0.42469,0.4275144407345576,0.0,0.8300000000000001
0.23553,0.4246927833333333,0.4275227833333333,0.0,0.835
0.23553,0.4247011185308848,0.42753,0.0,0.84
0.23553,0.4247094657762938,0.42753,0.0,0.845
0.23553,0.42471,0.42753779999999997,0.0,0.85
0.23553,0.424716143572621,0.427546143572621,0.0,0.855
0.23553,0.42472448333333335,0.42755,0.0,0.86
0.23552717863105174,0.42473,0.42755282136894823,0.0,0.865
0.23552,0.42473,0.42756,0.0,0.87
0.23552,0.42473,0.42756,0.0,0.875
0.23552,0.4247378333333333,0.4275678333333333,0.0,0.88
0.23552,0.42474617696160266,0.42757,0.0,0.885
0.23552,0.42475,0.4275745242070117,0.0,0.89
0.23552,0.4247528666666667,0.42758,0.0,0.895
0.2355188,0.42476,0.4275812,0.0,0.9
0.23551046666666667,0.42476,0.4275895333333334,0.0,0.905
0.23551,0.4247678797996661,0.4275978797996661,0.0,0.91
0.23551,0.42477,0.4276,0.0,0.915
0.23550544240400667,0.4247745575959933,0.4276045575959933,0.0,0.92
0.2355,0.4247829,0.42761,0.0,0.925
0.2355,0.42479,0.42761123539232054,0.0,0.93
0.2355,0.42479,0.42761958263772953,0.0,0.935
0.2355,0.42479791666666666,0.42762,0.0,0.94
0.2355,0.4248,0.42762626043405677,0.0,0.945
0.2354954,0.4248,0.42763,0.0,0.95
0.23549,0.424802938230384,0.42763,0.0,0.955
0.23549,0.42481,0.42763128333333333,0.0,0.96
0.23549,0.42481,0.42763961666666667,0.0,0.965
0.23549,0.42481,0.42764,0.0,0.97
0.23549,0.4248163,0.42764,0.0,0.975
0.2354853589315526,0.42482,0.4276446410684474,0.0,0.98
0.23548,0.42482,0.42765,0.0,0.985
0.23548,0.42482,0.42765,0.0,0.99
0.23548,0.42482,0.42765,0.0,0.995
0.23548,0.42482,0.42765,0.0,1.0
0.23548,0.42482,0.42765,0.0,1.005
0.23548,0.42482,0.42765,0.0,1.01
0.23548302170283805,0.42482,0.42765,0.0,1.015
0.23549,0.42482,0.4276486333333333,0.0,1.02
0.23549,0.42482,0.42764030000000003,0.0,1.025
0.23549,0.42481196666666665,0.42764,0.0,1.03
0.23549,0.42481,0.42764,0.0,1.035
0.23549471666666666,0.42481,0.42763528333333334,0.0,1.04
0.2355,0.42480694490818033,0.42763,0.0,1.045
0.2355,0.4248,0.4276286,0.0,1.05
0.2355,0.4248,0.4276202666666667,0.0,1.055
0.2355,0.4247919198664441,0.42762,0.0,1.06
0.23550641666666666,0.42479,0.4276135833333333,0.0,1.065
0.23551,0.42478524207011686,0.42761,0.0,1.07
0.2355131,0.4247769,0.4276069,0.0,1.075
0.23552143572621034,0.4247685642737896,0.4275985642737896,0.0,1.08
0.23552978297161936,0.4247602170283807,0.4275902170283807,0.0,1.085
0.23553,0.42475188333333336,0.42758188333333336,0.0,1.09
0.23553646076794657,0.42474353923205344,0.42757353923205343,0.0,1.095
0.2355448,0.4247352,0.4275652,0.0,1.1
0.2355531385642738,0.4247268614357262,0.42755372287145244,0.0,1.105
0.23556148333333332,0.4247170333333333,0.42753851666666665,0.0,1.11
0.23556981666666668,0.42470036666666666,0.42753018333333337,0.0,1.115
0.23557,0.42469183639399,0.42752183639399,0.0,1.12
0.23557650000000002,0.42467699999999997,0.42750699999999997,0.0,1.125
0.23558484140233724,0.42466515859766274,0.42749515859766274,0.0,1.13
0.23559318333333332,0.42465363333333334,0.42748363333333333,0.0,1.135
0.23560151919866446,0.4246369616026711,0.4274669616026711,0.0,1.14
0.23560986644407347,0.4246202671118531,0.4274502671118531,0.0,1.145
0.2356264,0.42460359999999997,0.42743359999999997,0.0,1.15
0.23563654424040067,0.42458691151919864,0.42741691151919864,0.0,1.155
0.23564488333333333,0.4245702333333333,0.4274002333333333,0.0,1.16
0.23565644407345576,0.4245503338898164,0.4273803338898164,0.0,1.165
0.23567156666666667,0.42452686666666667,0.42735686666666667,0.0,1.17
0.2356799,0.4245102,0.4273402,0.0,1.175
0.23569646666666666,0.4244853,0.4273153,0.0,1.18
0.2357065776293823,0.4244602671118531,0.4272902671118531,0.0,1.185
0.23571983333333332,0.42443525,0.42726525,0.0,1.19
0.23573651085141903,0.42440697829716195,0.42724023372287145,0.0,1.195
0.2357532,0.4243752,0.42721359999999997,0.0,1.2
0.23576986666666666,0.4243502,0.4271802666666667,0.0,1.205
0.23578656093489148,0.42431687813021707,0.42714687813021707,0.0,1.21
0.23580985,0.42428353333333335,0.42711353333333335,0.0,1.215
0.2358299165275459,0.4242452086811352,0.4270801669449082,0.0,1.22
0.2358499,0.4242068,0.4270435,0.0,1.225
0.23587327212020032,0.4241718196994992,0.42700345575959936,0.0,1.23
0.23588996661101835,0.4241300834724541,0.4269700667779633,0.0,1.235
0.23591494999999998,0.4240884166666667,0.4269284166666667,0.0,1.24
0.23593998330550917,0.42404003338898166,0.4268800333889817,0.0,1.245
0.23597,0.423995,0.426835,0.0,1.25
0.23600001669449083,0.42394996661101836,0.42678662771285475,0.0,1.255
0.23602673333333335,0.42389821666666666,0.4267299,0.0,1.26
0.23606006677796326,0.42383988313856424,0.42667988313856425,0.0,1.265
0.23609345575959934,0.42378145242070114,0.42662145242070115,0.0,1.27
0.2361268,0.4237231,0.4265631,0.0,1.275
0.23616016694490818,0.42365966611018363,0.42649966611018364,0.0,1.28
0.23619691666666667,0.42359293333333337,0.4264329333333333,0.0,1.285
0.23623859766277128,0.4235245242070117,0.42636624373956594,0.0,1.29
0.23628033333333331,0.4234494,0.4262994,0.0,1.295
0.236322,0.4233744,0.4262244,0.0,1.3
0.23636372287145244,0.42329255425709517,0.42614255425709513,0.0,1.305
0.2364105,0.4232091666666667,0.42605916666666666,0.0,1.31
0.2364605342237062,0.42312235392320535,0.42597235392320537,0.0,1.315
0.2365106,0.42303056666666666,0.4258805666666667,0.0,1.32
0.23656069999999998,0.4229387,0.4257888,0.0,1.325
0.23661903333333334,0.4228303666666667,0.4256888,0.0,1.33
0.23668422370617698,0.42272188647746245,0.4255818864774624,0.0,1.335
0.23674581666666666,0.4226134833333333,0.42546836666666665,0.0,1.34
0.23680764607679464,0.42249816360601,0.42535161936560933,0.0,1.345
0.23687619999999998,0.422373,0.425233,0.0,1.35
0.23695120200333888,0.4222478631051753,0.42510799666110183,0.0,1.355
0.23702632721202002,0.4221143071786311,0.42498278797996664,0.0,1.36
0.23710135000000002,0.4219741166666667,0.4248373,0.0,1.365
0.23718158597662772,0.42183746243739567,0.42469746243739565,0.0,1.37
0.23726261339092872,0.4216879265658747,0.42455792656587477,0.0,1.375
0.23735387312186979,0.4215277629382304,0.4243995993322204,0.0,1.38
0.23746238333333333,0.4213357833333333,0.4242157833333333,0.0,1.385
0.23757071666666665,0.4211441166666667,0.4240241166666667,0.0,1.39
0.23768606010016693,0.42093846410684477,0.42381846410684476,0.0,1.395
0.237808,0.4207248,0.42361,0.0,1.4
0.23793308848080133,0.42050444073455756,0.42339444073455756,0.0,1.405
0.2380601333333333,0.4202753833333333,0.4231653833333333,0.0,1.41
0.2381936894824708,0.420033489148581,0.42292370617696157,0.0,1.415
0.23833559265442403,0.4197830717863105,0.4226816360601002,0.0,1.42
0.23886369999999998,0.4195261,0.422433,0.0,1.425
0.23909,0.41943,0.42234,0.1032511528384247,1.43
0.26242381877022675,0.4190473786407767,0.42256741100323625,0.16003834627831826,1.435
0.29111507936507935,0.4187234920634921,0.4230547619047619,0.13922369841269813,1.44
0.31463056426332325,0.4184044827586207,0.4234555172413793,0.10182417084640037,1.445
0.31686168421052757,0.41836715789473683,0.42349284210526317,0.19666030631578255,1.45
0.34898758064516117,0.41781725806451614,0.4240325806451613,0.21463226290322768,1.455
0.36707063400576373,0.4174672910662824,0.42434530259365993,0.21039240057636976,1.46
0.3830568729641695,0.4171410423452769,0.4246248208469055,0.18299934853420563,1.465
0.40310349999999984,0.4167215,0.42501473333333334,0.06508036033333336,1.47
0.4196067721518989,0.4163486075949367,0.4253291139240506,0.0705353481012696,1.475
0.43530971830985893,0.4159750704225352,0.42564359154929576,0.10813683732394738,1.48
0.4509715859030843,0.41559933920704845,0.42597052863436125,0.2074389832599009,1.485
0.467801906005222,0.4151584595300261,0.4263215665796345,0.04879927937336812,1.49
0.4866132558139538,0.414669011627907,0.426745523255814,0.04475185174418595,1.495
0.5032409324758843,0.41419967845659167,0.4271171704180064,0.12584740096463196,1.5
0.5214727295285358,0.41368064516129033,0.4275483622828784,0.03957648908188587,1.505
0.5392445161290323,0.4131904301075269,0.428018064516129,0.23042959999999646,1.51
0.5580321833333327,0.4126169,0.4284918833333333,0.03389316483333338,1.515
0.5754199152542374,0.41206635593220337,0.42895830508474575,0.0304277169491525,1.52
0.5952723999999996,0.411461,0.42953009999999997,0.028371350000000028,1.525
0.6146985340314137,0.41086350785340314,0.4301305235602094,0.026407881675392653,1.53
0.6356587179487178,0.41014874358974357,0.4307571282051282,0.0231869,1.535
0.6547656666666669,0.4094663333333333,0.43132933333333334,0.022403656666666633,1.54
0.6730774157303365,0.4088688764044944,0.43197241573033707,0.018878380337078754,1.545
0.6945024365482236,0.40819238578680206,0.43278517766497465,0.2360409974619348,1.55
0.7152291485809682,0.40743343906510854,0.43352298831385644,0.016416477629382312,1.555
0.7349566666666666,0.40667625,0.4342195833333333,0.014995441666666684,1.56
0.7578022826086951,0.4059014130434783,0.43518,0.02697777173912229,1.565
0.7812907913669067,0.40508971223021584,0.43621834532374104,0.15911318345322975,1.57
0.8006531999999997,0.40428390000000003,0.4369638,0.01054343800000001,1.575
0.8185874838709681,0.40343793548387097,0.43760948387096776,0.010039330193548367,1.58
0.8385347166666667,0.4025184333333333,0.43837373333333335,0.00962447,1.585
0.8615277295492494,0.40152041736227045,0.43936470784641074,0.00962447,1.59
0.8851980769230772,0.40057705128205123,0.440523717948718,0.03525133807692829,1.595
0.9098575000000009,0.39957499999999996,0.44178500000000004,0.29555225,1.6
0.931295843071786,0.3985697161936561,0.44278312186978297,0.29597824373956594,1.605
0.9478451260504204,0.3975117366946779,0.4433167226890756,0.07142673389356284,1.61
0.9635668666666664,0.3964194833333334,0.44374648333333333,0.2966181183333333,1.615
0.9788282971619366,0.39527572621035056,0.44411414023372286,0.2968641619365609,1.62
0.9941879999999998,0.39416049999999997,0.44454649999999996,0.2970965,1.625
1.009821333333333,0.39283550000000006,0.4448215,0.29725483333333336,1.63
1.0249318918918917,0.3915832972972973,0.44513864864864866,0.02572471351350483,1.635
1.0405517166666665,0.39034525,0.44554445,0.29748834,1.64
1.055748831385643,0.3891576794657763,0.4459773956594324,0.29754451085141903,1.645
1.0710756,0.3878648,0.4463414,0.29756938,1.65
1.086296064139942,0.38649349854227405,0.4466430612244898,0.26979295335276154,1.655
1.1012470312499993,0.3850855468750001,0.4468955078125,0.21962685937498377,1.66
1.116687833333333,0.3836664666666667,0.44722866666666666,0.29739234833333333,1.665
1.1317767445742901,0.3821704173622705,0.4474623038397329,0.297253041736227,1.67
1.1467947857142857,0.38076753571428573,0.44780235714285715,0.1729953928571435,1.675
1.1617013021702836,0.37951851419031724,0.44830934891485813,0.29686854590984973,1.68
1.176194916666667,0.378013,0.4485266666666667,0.2966111083333333,1.685
1.1908365833333332,0.375913,0.44819333333333333,0.2963269416666667,1.69
1.2030357286432163,0.3745106030150753,0.4482811557788945,0.08040030150753502,1.695
1.2126832,0.3729504,0.4479084,0.295608,1.7
1.206664105263158,0.3707842736842105,0.44500237894736844,0.295181,1.705
1.1918005633802822,0.368534647887324,0.4409307042253522,0.016205680985937165,1.71
1.1814343405676127,0.36671151919866446,0.43785684474123543,0.009384002003338898,1.715
1.184330834724541,0.3649752921535893,0.4364628547579299,0.009949569616026702,1.72
1.1867048,0.3631832,0.4349541,0.010532160000000006,1.725
1.1750523192771085,0.3611941265060241,0.43158108433734943,0.2297868641566273,1.73
1.1572267796610167,0.3588745520581113,0.42713968523002416,0.012470659079903213,1.735
1.1490033250620348,0.3567709181141439,0.4240643920595533,0.0154035,1.74
1.1506779999999996,0.35439199999999993,0.4218786666666665,0.01641324000000003,1.745
1.140528,0.351917,0.41823699999999997,0.017259990000000013,1.75
1.123700272373541,0.34995976653696503,0.4143413618677043,0.0180723,1.755
1.1036814666666668,0.3470006833333334,0.4090899833333334,0.02212648349999998,1.76
1.090179051724138,0.3443245689655172,0.40491064655172415,0.277108,1.765
1.0724892654424043,0.34182676126878137,0.40046707846410695,0.02492161151919861,1.77
1.0511457198443586,0.3392419844357977,0.3955726070038912,0.0679458929960968,1.775
1.0307109871244637,0.33652304721030046,0.3906790557939915,0.08980938626609847,1.78
1.0088687739463604,0.3337519157088123,0.38563344827586216,0.033033367816091896,1.785
0.9863313066666667,0.33076256,0.3803756,0.19297357973333432,1.79
0.9639206034482762,0.3282196206896552,0.3756057241379311,0.0359718,1.795
0.9347049999999996,0.32528543478260863,0.36983804347826077,0.216605441304333,1.8
0.9147273207547171,0.3224537358490566,0.3651089433962264,0.0457476,1.805
0.8886130330330332,0.31746951951951957,0.3577326726726727,0.08171173933934192,1.81
0.8723379724409452,0.3152805118110237,0.3540878543307087,0.0478214,1.815
0.8434843103448275,0.3117921120689655,0.3480765086206896,0.0562114474137931,1.82
0.8117819230769229,0.30752072115384615,0.3411405288461538,0.06085262403846158,1.825
0.7788704999999994,0.30247649999999987,0.33342199999999983,0.20963876499996567,1.83
0.752742301587302,0.29799277777777783,0.326890634920635,0.12949381031745477,1.835
0.731651672473867,0.29376365853658526,0.321060069686411,0.07587151986062728,1.84
0.70737084942085,0.28978262548262557,0.31532698841698853,0.08044429382239374,1.845
0.6786371206225665,0.28577233463035,0.3092827237354082,0.09043075214007797,1.85
0.6125454263565883,0.27703906976744175,0.29620054263565876,0.17815432558140137,1.855
0.5488681249999983,0.2712449999999999,0.28669249999999985,0.11332856250001358,1.86
0.4760488888888886,0.2670833333333333,0.27878111111111104,0.1539492222222057,1.865
0.44078769230769227,0.2627653846153846,0.2726630769230769,0.023169538461536104,1.87
0.4430793647540983,0.25893721311475415,0.268942643442623,0.0,1.875
0.45057375321336746,0.25414763496143966,0.2644955784061697,0.0,1.88
0.45714063829787227,0.24638255319148944,0.25703340425531923,0.0,1.885
0.46314936893203884,0.2355592718446602,0.24649927184466017,0.0,1.89
0.47336154838709676,0.2235881935483871,0.2350147741935484,0.0,1.895
0.49317840579710115,0.21308913043478273,0.2255018840579711,0.0,1.9
0.510410425531915,0.20660234042553188,0.21988893617021274,0.0,1.905
0.5679393548387084,0.19145225806451646,0.20794032258064543,0.0,1.91
0.650623333333333,0.17074969696969705,0.19250924242424247,0.0,1.915
0.7534270616113717,0.14954890995260756,0.17864417061611443,0.0,1.92
0.8908757142857148,0.12365874999999978,0.1640926785714284,0.0,1.925
1.0065024444444397,0.10529786666666725,0.15721955555555567,0.0,1.93
1.07920608108108,0.09760135135135145,0.15708236486486485,0.0,1.935
1.1871554385964884,0.08746315789473708,0.15962684210526304,0.0,1.94
1.2852777317554251,0.08025775147928987,0.16478244575936893,0.0,1.945
1.3747785931558945,0.07534889733840298,0.17192935361216735,0.0,1.95
1.4753946153846154,0.06980923076923076,0.1809246153846154,0.0,1.955
1.5692831376975185,0.06452589164785545,0.19022284424379246,0.0,1.96
1.6434352261306564,0.06102432160804004,0.1989536683417089,0.0,1.965
1.73096959933222,0.05749646076794659,0.21041527545909844,0.0,1.97
1.794772063157895,0.055414399999999996,0.21977206315789477,0.0,1.975
1.8665457595993313,0.053292020033389,0.23097712854757918,0.0,1.98
1.9241417833333343,0.05178348333333331,0.24054840000000016,0.0,1.985
1.9747501166666666,0.05054181666666667,0.24934839999999997,0.0,1.99
2.0214360434056773,0.04941318864774621,0.25774809682804695,0.0,1.995
2.062784107142857,0.04843303571428571,0.26540160714285715,0.0,2.0
2.100962654424039,0.047549348914858125,0.27256789649415675,0.0,2.005
2.1323232666666656,0.04686290000000002,0.2786346499999998,0.0,2.01
2.158758747913189,0.046322971619365605,0.28386297161936563,0.0,2.015
2.181371435726211,0.04585552587646075,0.2883955258764609,0.0,2.02
2.200553599999999,0.04547350000000001,0.29228969999999993,0.0,2.025
2.2172282971619364,0.04514035058430719,0.29571297161936555,0.0,2.03
2.231660050000001,0.04485411666666665,0.2987021166666668,0.0,2.035
2.2417264440734557,0.059121419031719316,0.31526081803004985,0.0,2.04
2.2460103999999994,0.10340759999999802,0.36052253333333123,0.0,2.045
2.2546854,0.14760759999999867,0.40671419999999864,0.0,2.05
2.269160283806344,0.10935534223706112,0.37179679465776233,0.0,2.055
2.278081,0.06482108333333278,0.3293286666666661,0.0,2.06
2.283977166666667,0.043857,0.30973741666666665,0.0,2.065
2.288865859766277,0.04376520868113523,0.31078575959933213,0.0,2.07
2.2930575,0.0436912,0.3116901,0.0,2.075
2.2965991666666667,0.04362453333333333,0.31244843333333333,0.0,2.08
2.2995628714524208,0.043573322203672785,0.3130912520868114,0.0,2.085
2.302107716666667,0.0435233,0.3136392333333333,0.0,2.09
2.304295325542571,0.04348217028380634,0.31411178631051756,0.0,2.095
2.3061716,0.0434488,0.31452040000000003,0.0,2.1
2.3077739065108513,0.04341659432387312,0.3148697328881469,0.0,2.105
2.309126160267112,0.04339155258764608,0.31516188647746246,0.0,2.11
